pair,pubmed_id,doi,patent_id
PIK3CA/mTOR,31620236,10.1021/acsmedchemlett.9b00333,
PIK3CA/mTOR,36599263,10.1016/j.bmc.2022.117133,
PIK3CA/mTOR,33135887,10.1021/acs.jmedchem.0c00766,
PIK3CA/mTOR,37782247,10.1021/acs.jmedchem.3c01192,
PIK3CA/mTOR,38955347,10.1021/acs.jmedchem.4c00113,
PIK3CA/mTOR,,,US-10172859-B2
PIK3CA/mTOR,,,US-9732094-B2
PIK3CA/mTOR,,,US-11065253-B2
PIK3CA/mTOR,27259031,10.1021/acs.jmedchem.6b00519,
PIK3CA/mTOR,32717477,10.1016/j.ejmech.2020.112637,
PIK3CA/mTOR,,,US-10112926-B2
PIK3CA/mTOR,18754654,10.1021/jm800295d,
PIK3CA/mTOR,20050669,10.1021/jm901284w,
PIK3CA/mTOR,20346656,10.1016/j.bmcl.2010.03.046,
PIK3CA/mTOR,20081827,10.1038/nchembio.293,
PIK3CA/mTOR,21636270,10.1016/j.bmcl.2011.04.124,
PIK3CA/mTOR,22037378,10.1038/nbt.1990,
PIK3CA/mTOR,21985639,10.1021/jm2007084,
PIK3CA/mTOR,22325943,10.1016/j.bmcl.2012.01.074,
PIK3CA/mTOR,23059545,10.1016/j.ejmech.2012.09.002,
PIK3CA/mTOR,22548342,10.1021/jm300403a,
PIK3CA/mTOR,22626259,10.1021/jm3003747,
PIK3CA/mTOR,22877085,10.1021/jm300717c,
PIK3CA/mTOR,22924688,10.1021/jm300847w,
PIK3CA/mTOR,23360348,10.1021/jm3008745,
PIK3CA/mTOR,24900569,10.1021/ml3003132,
PIK3CA/mTOR,23540645,10.1016/j.bmcl.2013.02.102,
PIK3CA/mTOR,25589915,10.1021/ml500354e,
PIK3CA/mTOR,25086238,10.1016/j.ejmech.2014.07.099,
PIK3CA/mTOR,25440879,10.1016/j.ejmech.2014.10.022,
PIK3CA/mTOR,27043268,10.1016/j.ejmech.2016.03.033,
PIK3CA/mTOR,27353887,10.1016/j.bmc.2016.06.032,
PIK3CA/mTOR,28006668,10.1016/j.ejmech.2016.12.025,
PIK3CA/mTOR,28409639,10.1021/acs.jmedchem.7b00357,
PIK3CA/mTOR,28128944,10.1021/acs.jmedchem.6b01801,
PIK3CA/mTOR,28494256,10.1016/j.ejmech.2017.05.016,
PIK3CA/mTOR,30053721,10.1016/j.ejmech.2018.07.036,
PIK3CA/mTOR,31683104,10.1016/j.ejmech.2019.111809,
PIK3CA/mTOR,30715878,10.1021/acs.jmedchem.8b01857,
PIK3CA/mTOR,30802730,10.1016/j.ejmech.2019.02.022,
PIK3CA/mTOR,32184963,10.1021/acsmedchemlett.9b00378,
PIK3CA/mTOR,31647659,10.1021/acs.jmedchem.9b01499,
PIK3CA/mTOR,30583248,10.1016/j.ejmech.2018.12.033,
PIK3CA/mTOR,32317209,10.1016/j.bmcl.2020.127194,
PIK3CA/mTOR,35644299,10.1016/j.bmcl.2022.128825,
PIK3CA/mTOR,34922306,10.1016/j.bmc.2021.116557,
PIK3CA/mTOR,33077264,10.1016/j.ejmech.2020.112904,
PIK3CA/mTOR,25852058,10.1158/1535-7163.mct-14-0793,
PIK3CA/mTOR,39746269,10.1016/j.bmc.2024.118053,
PIK3CA/mTOR,39955801,10.1016/j.bmc.2025.118109,
PIK3CA/mTOR,39256986,10.1021/acs.jmedchem.4c00966,
PIK3CA/mTOR,19904929,10.1021/jm901183d,
PIK3CA/mTOR,19748269,10.1016/j.bmcl.2009.08.087,
PIK3CA/mTOR,20650633,10.1016/j.bmcl.2010.06.128,
PIK3CA/mTOR,21742494,10.1016/j.bmcl.2011.06.060,
PIK3CA/mTOR,21782425,10.1016/j.bmcl.2011.06.111,
PIK3CA/mTOR,22209415,10.1016/j.ejmech.2011.12.023,
PIK3CA/mTOR,25890697,10.1016/j.bmc.2015.03.071,
PIK3CA/mTOR,26896709,10.1016/j.ejmech.2016.02.017,
PIK3CA/mTOR,30530193,10.1016/j.ejmech.2018.11.072,
PIK3CA/mTOR,31254920,10.1016/j.ejmech.2019.06.025,
PIK3CA/mTOR,,10.6019/chembl5096127,
PIK3CA/mTOR,19916508,10.1021/jm901415x,
PIK3CA/mTOR,18077363,10.1073/pnas.0708800104,
PIK3CA/mTOR,18183025,10.1038/nbt1358,
PIK3CA/mTOR,17850214,10.1042/bj20070797,
PIK3CA/mTOR,21295380,10.1016/j.ejmech.2011.01.020,
PIK3CA/mTOR,21429632,10.1016/j.ejmech.2011.02.057,
PIK3CA/mTOR,22014755,10.1016/j.bmc.2011.09.042,
PIK3CA/mTOR,22130133,10.1016/j.bmcl.2011.11.003,
PIK3CA/mTOR,23063566,10.1016/j.ejmech.2012.09.001,
PIK3CA/mTOR,23398362,10.1042/bj20121418,
PIK3CA/mTOR,24900786,10.1021/ml400378e,
PIK3CA/mTOR,25468038,10.1016/j.bmc.2014.11.003,
PIK3CA/mTOR,25659752,10.1016/j.ejmech.2015.01.061,
PIK3CA/mTOR,26731167,10.1016/j.ejmech.2015.11.038,
PIK3CA/mTOR,27089211,10.1016/j.ejmech.2016.03.074,
PIK3CA/mTOR,28214231,10.1016/j.bmc.2017.01.049,
PIK3CA/mTOR,28011424,10.1016/j.ejmech.2016.11.030,
PIK3CA/mTOR,28838830,10.1016/j.bmc.2017.08.022,
PIK3CA/mTOR,28259529,10.1016/j.bmc.2017.02.030,
PIK3CA/mTOR,29625382,10.1016/j.ejmech.2018.03.066,
PIK3CA/mTOR,32069401,10.1021/acs.jmedchem.9b01736,
PIK3CA/mTOR,30996859,10.1039/c8md00556g,
PIK3CA/mTOR,30878826,10.1016/j.ejmech.2019.03.005,
PIK3CA/mTOR,32212730,10.1021/acs.jmedchem.0c00193,
PIK3CA/mTOR,30655216,10.1016/j.bmcl.2018.12.050,
PIK3CA/mTOR,32527558,10.1016/j.bmcl.2020.127258,
PIK3CA/mTOR,32912435,10.1016/j.bmc.2020.115669,
PIK3CA/mTOR,33730678,10.1016/j.ejmech.2021.113327,
PIK3CA/mTOR,34284105,10.1016/j.bmcl.2021.128271,
PIK3CA/mTOR,34237636,10.1016/j.ejmech.2021.113661,
PIK3CA/mTOR,36706844,10.1016/j.bmcl.2023.129152,
PIK3CA/mTOR,37725577,10.1021/acs.jmedchem.3c00636,
PIK3CA/mTOR,18188180,10.1038/sj.embor.7401155,
PIK3CA/mTOR,17575152,10.1158/0008-5472.can-06-4615,
PIK3CA/mTOR,20068177,10.1158/0008-5472.can-09-2340,
PIK3CA/mTOR,,,US-9637488-B2
PIK3CA/mTOR,19848404,10.1021/jm9012642,
PIK3CA/mTOR,19969455,10.1016/j.bmcl.2009.11.051,
PIK3CA/mTOR,,,US-11492348-B2
PIK3CA/mTOR,,,US-10202371-B2
PIK3CA/mTOR,,,US-9862711-B2
PIK3CA/mTOR,20485427,10.1038/nature09107,
PIK3CA/mTOR,20227881,10.1016/j.bmcl.2010.02.045,
PIK3CA/mTOR,22197143,10.1016/j.bmcl.2011.12.001,
PIK3CA/mTOR,23795239,10.1021/ml300336j,
PIK3CA/mTOR,23265896,10.1016/j.bmcl.2012.11.076,
PIK3CA/mTOR,25766633,10.1016/j.bmc.2015.02.053,
PIK3CA/mTOR,,10.6019/chembl3433997,
PIK3CA/mTOR,26943489,10.1021/acs.jmedchem.5b01655,
PIK3CA/mTOR,27387421,10.1016/j.ejmech.2016.06.010,
PIK3CA/mTOR,27598237,10.1016/j.ejmech.2016.08.058,
PIK3CA/mTOR,29046238,10.1016/j.ejmech.2017.09.035,
PIK3CA/mTOR,33284613,10.1021/acs.jmedchem.0c01609,
PIK3CA/mTOR,34802837,10.1016/j.ejmech.2021.113996,
PIK3CA/mTOR,39018924,10.1016/j.ejmech.2024.116680,
PIK3CA/mTOR,16622124,10.1093/jnci/djj133,
PIK3CA/mTOR,19963384,10.1016/j.bmcl.2009.11.050,
PIK3CA/mTOR,20166697,10.1021/jm901830p,
PIK3CA/mTOR,21763134,10.1016/j.bmcl.2011.06.063,
PIK3CA/mTOR,33440319,10.1016/j.bmc.2021.115997,
PIK3CA/mTOR,34971874,10.1016/j.ejmech.2021.114055,
PIK3CA/mTOR,38661655,10.1021/acs.jmedchem.4c00173,
PIK3CA/mTOR,19897362,10.1016/j.bmcl.2009.10.075,
PIK3CA/mTOR,20089401,10.1016/j.bmcl.2009.12.086,
F2/F10,20102150,10.1021/jm901802n,
F2/F10,15149685,10.1016/j.bmcl.2004.03.085,
F2/F10,10698459,10.1016/s0960-894x(99)00688-5,
F2/F10,11858993,10.1016/s0960-894x(02)00010-0,
F2/F10,11454464,10.1016/s0960-894x(01)00351-1,
F2/F10,9171866,10.1021/jm970140s,
F2/F10,12238922,10.1021/jm011110z,
F2/F10,,10.1016/s0960-894x(97)00403-4,
F2/F10,10579821,10.1021/jm9811209,
F2/F10,,10.1016/s0960-894x(97)00057-7,
F2/F10,10669559,10.1021/jm990412m,
F2/F10,,10.1016/s0960-894x(00)80064-5,
F2/F10,9301673,10.1021/jm960668h,
F2/F10,10794696,10.1021/jm9903693,
F2/F10,9357536,10.1021/jm970397q,
F2/F10,12904065,10.1021/jm030025j,
F2/F10,7966150,10.1021/jm00049a008,
F2/F10,11738570,10.1016/s0960-894x(01)00667-9,
F2/F10,10340604,10.1016/s0960-894x(99)00179-1,
F2/F10,11738569,10.1016/s0960-894x(01)00664-3,
F2/F10,9703466,10.1021/jm9801713,
F2/F10,8759623,10.1021/jm9603274,
F2/F10,15771442,10.1021/jm0303857,
F2/F10,15857136,10.1021/jm049066l,
F2/F10,16302799,10.1021/jm050448g,
F2/F10,17883259,10.1021/np070260v,
F2/F10,18674905,10.1016/j.bmcl.2008.07.044,
F2/F10,18426954,10.1124/dmd.108.020479,
F2/F10,22194678,10.1371/journal.pcbi.1002310,
F2/F10,23899618,10.1016/j.bmcl.2013.07.008,
F2/F10,,,
F2/F10,25268757,10.1021/jm5010754,
F2/F10,25874337,10.1016/j.ejmech.2015.04.012,
F2/F10,26537784,10.1016/j.bmc.2015.10.036,
F2/F10,27884512,10.1016/j.bmc.2016.11.012,
F2/F10,26948801,10.1016/j.drudis.2016.02.015,
F2/F10,28850227,10.1021/acs.jmedchem.7b00315,
F2/F10,30406661,10.1021/acs.jnatprod.8b00574,
F2/F10,,10.1101/2020.04.03.023846,
F2/F10,,10.1101/2020.04.21.054387,
F2/F10,,10.6019/chembl4495564,
F2/F10,,10.6019/chembl4495565,
F2/F10,,10.6019/chembl4513141,
F2/F10,,10.6019/chembl4651402,
F2/F10,,10.6019/chembl4808148,
F2/F10,34902735,10.1016/j.ejmech.2021.114035,
F2/F10,38318365,10.1016/j.isci.2024.108907,
F2/F10,9733491,10.1021/jm981013e,
F2/F10,9371237,10.1021/jm970493r,
F2/F10,12565931,10.1016/s0960-894x(02)00951-4,
F2/F10,36462436,10.1016/j.ejmech.2022.114855,
F2/F10,9484495,10.1021/jm970482y,
F2/F10,9836616,10.1021/jm9800402,
F2/F10,14640539,10.1021/jm030212h,
F2/F10,,,US-9687479-B2
F2/F10,11266160,10.1016/s0960-894x(01)00029-4,
F2/F10,12639568,10.1016/s0960-894x(02)01038-7,
F2/F10,12639567,10.1016/s0960-894x(02)01037-5,
F2/F10,10853669,10.1016/s0960-894x(00)00139-6,
F2/F10,15771420,10.1021/jm0497949,
F2/F10,15664864,10.1016/j.bmcl.2004.10.092,
F2/F10,21757348,10.1016/j.bmcl.2011.06.089,
F2/F10,22365562,10.1016/j.ejmech.2012.01.059,
F2/F10,23124213,10.1016/j.ejmech.2012.10.001,
F2/F10,21741839,10.1016/j.bmcl.2011.06.033,
F2/F10,10915051,10.1016/s0960-894x(00)00282-1,
F2/F10,16137886,10.1016/j.bmcl.2005.07.022,
F2/F10,22276953,10.1021/jm2011996,
F2/F10,16821772,10.1021/jm051272l,
F2/F10,16730984,10.1016/j.bmcl.2006.02.069,
F2/F10,16793264,10.1016/j.bmcl.2006.06.016,
F2/F10,17462889,10.1016/j.bmcl.2007.03.105,
F2/F10,23416003,10.1016/j.bmcl.2013.01.094,
F2/F10,23376251,10.1016/j.ejmech.2013.01.002,
F2/F10,17914785,10.1021/jm070245n,
F2/F10,9632362,10.1021/jm970543s,
F2/F10,8295209,10.1021/jm00028a004,
F2/F10,18052026,10.1021/jm700962j,
F2/F10,,10.1039/c5md00288e,
F2/F10,30571121,10.1021/acs.jmedchem.8b01466,
F2/F10,23927973,10.1016/j.bmcl.2013.06.028,
F2/F10,17227710,10.1016/j.bmc.2006.12.019,
F2/F10,11965377,10.1016/s0960-894x(02)00142-7,
F2/F10,24102612,10.1021/jm401169a,
F2/F10,10853668,10.1016/s0960-894x(00)00138-4,
F2/F10,10212122,10.1021/jm980354p,
F2/F10,8164262,10.1021/jm00034a018,
F2/F10,6157024,10.1021/jm00181a016,
F2/F10,,10.1016/s0960-894x(97)10081-6,
F2/F10,17948982,10.1021/jm0708634,
F2/F10,20503967,10.1021/jm100146h,
F2/F10,19635954,10.1128/aac.01709-08,
F2/F10,671460,10.1021/jm00205a005,
F2/F10,12031331,10.1016/s0960-894x(02)00199-3,
F2/F10,12482444,10.1016/s0960-894x(02)00921-6,
F2/F10,16931010,10.1016/j.bmcl.2006.08.039,
F2/F10,11459634,10.1016/s0960-894x(01)00311-0,
F2/F10,8035417,10.1021/jm00040a001,
F2/F10,12824021,10.1016/s0960-894x(03)00443-8,
F2/F10,24175584,10.1021/jm4005835,
F2/F10,24461292,10.1016/j.bmcl.2014.01.002,
F2/F10,11495587,10.1021/jm0100638,
F2/F10,12951087,10.1016/s0960-894x(03)00717-0,
F2/F10,8426361,10.1021/jm00055a002,
F2/F10,10425087,10.1021/jm980406a,
F2/F10,10425086,10.1021/jm980405i,
F2/F10,10966741,10.1021/jm000940u,
F2/F10,10509929,10.1016/s0960-894x(99)00466-7,
F2/F10,10479289,10.1021/jm990041+,
F2/F10,11087565,10.1021/jm000113t,
F2/F10,11689072,10.1021/jm010244+,
F2/F10,27128184,10.1016/j.ejmech.2016.04.033,
F2/F10,25839438,10.1016/j.ejmech.2015.03.052,
F2/F10,8917639,10.1021/jm960572n,
F2/F10,11170646,10.1021/jm000409z,
F2/F10,9438022,10.1021/jm970485a,
F2/F10,10782664,10.1016/s0960-894x(00)00097-4,
F2/F10,10639283,10.1021/jm990456v,
F2/F10,15582405,10.1016/j.bmcl.2004.10.045,
F2/F10,,,US-8487111-B2
F2/F10,,,US-8921319-B2
F2/F10,16460932,10.1016/j.bmcl.2006.01.017,
F2/F10,26985294,10.1021/acsmedchemlett.5b00357,
F2/F10,16434195,10.1016/j.bmcl.2006.01.010,
F2/F10,17536795,10.1021/jm070125f,
F2/F10,17643988,10.1016/j.bmcl.2007.07.020,
F2/F10,18053726,10.1016/j.bmc.2007.11.015,
F2/F10,10636232,10.1016/s0960-894x(99)00582-x,
F2/F10,15006404,10.1016/j.bmcl.2003.12.083,
F2/F10,10230630,10.1016/s0960-894x(99)00125-0,
F2/F10,12039587,10.1016/s0960-894x(02)00213-5,
F2/F10,12113832,10.1016/s0960-894x(02)00311-6,
F2/F10,10636250,10.1016/s0960-894x(99)00616-2,
F2/F10,10636249,10.1016/s0960-894x(99)00617-4,
F2/F10,9873397,10.1016/s0960-894x(98)00290-x,
F2/F10,12954057,10.1021/jm030130t,
F2/F10,12824035,10.1016/s0960-894x(03)00398-6,
F2/F10,11909707,10.1016/s0960-894x(02)00093-8,
F2/F10,19036586,10.1016/j.bmcl.2008.11.019,
F2/F10,,,US-8569313-B2
F2/F10,18412326,10.1021/jm701622y,
F2/F10,10397495,10.1016/s0960-894x(99)00244-9,
F2/F10,11960487,10.1021/jm0109513,
F2/F10,23043765,10.1016/j.ejmech.2012.09.016,
F2/F10,22494098,10.1021/jm3001339,
F2/F10,23241029,10.1021/jm301302s,
F2/F10,23644213,10.1016/j.ejmech.2013.03.056,
F2/F10,,10.6019/chembl3301361,
F2/F10,25882520,10.1016/j.bmc.2015.03.072,
F2/F10,26690913,10.1016/j.bmc.2015.11.025,
F2/F10,27166573,10.1016/j.bmc.2016.04.038,
F2/F10,27187866,10.1016/j.ejmech.2016.05.020,
F2/F10,27951488,10.1016/j.ejmech.2016.12.015,
F2/F10,29407959,10.1016/j.ejmech.2018.01.067,
F2/F10,29072911,10.1021/acs.jmedchem.7b00772,
F2/F10,,10.21203/rs.3.rs-23951/v1,
F2/F10,33089691,10.1021/acs.jmedchem.0c01635,
F2/F10,37468498,10.1038/s41467-023-40064-9,
F2/F10,39580913,10.1016/j.ejmech.2024.117067,
F2/F10,19250826,10.1016/j.bmcl.2009.02.047,
F2/F10,9733480,10.1021/jm980280h,
F2/F10,9873451,10.1016/s0960-894x(98)00333-3,
F2/F10,12036356,10.1021/jm0200660,
F2/F10,10346927,10.1021/jm980667k,
F2/F10,19409795,10.1016/j.bmc.2009.04.013,
F2/F10,12723948,10.1021/jm020485x,
F2/F10,19181521,10.1016/j.bmcl.2009.01.039,
F2/F10,20038105,10.1021/jm9012455,
F2/F10,21757345,10.1016/j.bmcl.2011.06.091,
F2/F10,34340303,10.1021/acs.jmedchem.1c00518,
F2/F10,40498640,10.1021/acs.jmedchem.5c00538,
F2/F10,12113838,10.1016/s0960-894x(02)00304-9,
F2/F10,11527709,10.1016/s0960-894x(01)00420-6,
F2/F10,12824020,10.1016/s0960-894x(03)00442-6,
F2/F10,12643903,10.1016/s0960-894x(03)00080-5,
F2/F10,14667222,10.1021/jm030288d,
F2/F10,10498211,10.1016/s0960-894x(99)00417-5,
F2/F10,12061878,10.1021/jm0111346,
F2/F10,6219223,10.1021/jm00356a036,
F2/F10,8691476,10.1021/jm9507946,
F2/F10,8510102,10.1021/jm00064a008,
F2/F10,14561084,10.1021/jm0300680,
F2/F10,15341931,10.1016/j.bmcl.2004.07.051,
F2/F10,15911249,10.1016/j.bmcl.2005.04.002,
F2/F10,16540315,10.1016/j.bmcl.2006.02.064,
F2/F10,17576060,10.1016/j.bmcl.2007.05.102,
F2/F10,22217870,10.1016/j.bmcl.2011.12.045,
JAK1/TYK2,20138510,10.1016/j.bmcl.2010.01.069,
JAK1/TYK2,20231096,10.1016/j.bmcl.2010.02.056,
JAK1/TYK2,21138246,10.1021/jm1011319,
JAK1/TYK2,24978112,10.1021/jm4018042,
JAK1/TYK2,26614408,10.1016/j.bmcl.2015.11.031,
JAK1/TYK2,29191878,10.1126/science.aan4368,
JAK1/TYK2,,10.21203/rs.3.rs-23951/v1,
JAK1/TYK2,,10.6019/chembl4495564,
JAK1/TYK2,,10.6019/chembl4495565,
JAK1/TYK2,,10.6019/chembl4651402,
JAK1/TYK2,,10.6019/chembl4808148,
JAK1/TYK2,33689932,10.1016/j.ejmech.2021.113333,
JAK1/TYK2,32120325,10.1016/j.ejmech.2020.112155,
JAK1/TYK2,,10.6019/eos300108,
JAK1/TYK2,,,EP-4008330-A1
JAK1/TYK2,,,WO-2022122668-A1
JAK1/TYK2,38157838,10.1016/j.bmc.2023.117561,
JAK1/TYK2,33691794,10.1186/s13148-021-01037-1,
JAK1/TYK2,26254279,10.18632/oncotarget.4214,
JAK1/TYK2,,,US-10112907-B2
JAK1/TYK2,,,US-10766894-B2
JAK1/TYK2,,,US-11203595-B2
JAK1/TYK2,21155605,10.1021/jm101157q,
JAK1/TYK2,39236467,10.1016/j.bmc.2024.117902,
JAK1/TYK2,22339472,10.1021/jm201454n,
JAK1/TYK2,22591402,10.1021/jm300438j,
JAK1/TYK2,21604762,10.1021/jm200326p,
JAK1/TYK2,23642482,10.1016/j.bmcl.2013.04.018,
JAK1/TYK2,26351728,10.1021/acs.jmedchem.5b01263,
JAK1/TYK2,,,US-8895544-B2
JAK1/TYK2,27983835,10.1021/acs.jmedchem.6b01634,
JAK1/TYK2,31522830,10.1016/j.bmcl.2019.126658,
JAK1/TYK2,,,US-10882859-B2
JAK1/TYK2,,,US-9035074-B2
JAK1/TYK2,,,US-10966980-B2
JAK1/TYK2,,,US-8637526-B2
JAK1/TYK2,32721854,10.1016/j.bmcl.2020.127393,
JAK1/TYK2,,10.1039/c5md00127g,
JAK1/TYK2,,10.6019/chembl4689842,
JAK1/TYK2,,10.6019/chembl5210121,
JAK1/TYK2,,10.6019/chembl5210307,
JAK1/TYK2,,10.6019/chembl5212743,
JAK1/TYK2,,10.6019/chembl5608141,
JAK1/TYK2,29928781,10.1002/cmdc.201800398,
JAK1/TYK2,,10.6019/chembl5665443,
JAK1/TYK2,,10.6019/chembl5674860,
JAK1/TYK2,,10.6019/chembl5724558,
JAK1/TYK2,,10.6019/chembl5724696,
JAK1/TYK2,26701356,10.1021/acs.jmedchem.5b01857,
JAK1/TYK2,27261178,10.1016/j.bmcl.2016.05.078,
JAK1/TYK2,27816515,10.1016/j.bmcl.2016.08.068,
JAK1/TYK2,27894874,10.1016/j.bmcl.2016.08.066,
JAK1/TYK2,,,US-9216999-B2
JAK1/TYK2,,,US-9556187-B2
JAK1/TYK2,,,US-9475813-B2
JAK1/TYK2,,,US-9403801-B2
JAK1/TYK2,28539220,10.1016/j.bmcl.2017.05.043,
JAK1/TYK2,30423248,10.1021/acs.jmedchem.8b01308,
JAK1/TYK2,30460842,10.1021/acs.jmedchem.8b00510,
JAK1/TYK2,,,US-10399979-B2
JAK1/TYK2,19320489,10.1021/jm8012129,
JAK1/TYK2,20462263,10.1021/jm901913s,
JAK1/TYK2,,,
JAK1/TYK2,23937569,10.1021/jm400798j,
JAK1/TYK2,35167283,10.1021/acs.jmedchem.1c01031,
JAK1/TYK2,40110855,10.1021/acs.jmedchem.5c00097,
JAK1/TYK2,35842205,10.1016/j.bmcl.2022.128891,
JAK1/TYK2,37427891,10.1021/acs.jmedchem.3c00600,
JAK1/TYK2,,,US-10336752-B2
JAK1/TYK2,,,US-11040967-B2
JAK1/TYK2,37314941,10.1021/acs.jmedchem.3c00519,
JAK1/TYK2,37823891,10.1021/acs.jmedchem.3c01373,
JAK1/TYK2,38389874,10.1039/d3md00457k,
JAK1/TYK2,37906573,10.1021/acs.jmedchem.3c01735,
JAK1/TYK2,,,US-10508120-B2
JAK1/TYK2,,,US-10577373-B2
JAK1/TYK2,,,US-11046698-B2
JAK1/TYK2,,,US-11414431-B2
JAK1/TYK2,38359535,10.1016/j.ejmech.2024.116210,
JAK1/TYK2,16451062,10.1021/jm050786h,
JAK1/TYK2,18243698,10.1016/j.bmcl.2008.01.068,
JAK1/TYK2,18077425,10.1073/pnas.0707498104,
JAK1/TYK2,19143567,10.1021/jm800984v,
JAK1/TYK2,19035792,10.1021/jm8011036,
JAK1/TYK2,18630890,10.1021/jm800052b,
JAK1/TYK2,19447622,10.1016/j.bmcl.2009.04.136,
JAK1/TYK2,18183025,10.1038/nbt1358,
JAK1/TYK2,17850214,10.1042/bj20070797,
JAK1/TYK2,20420387,10.1021/jm901870q,
JAK1/TYK2,20550212,10.1021/jm1000198,
JAK1/TYK2,19648931,10.1038/nchembio.211,
JAK1/TYK2,20604564,10.1021/jm901808w,
JAK1/TYK2,21194953,10.1016/j.bmc.2010.11.064,
JAK1/TYK2,20573509,10.1016/j.bmcl.2010.04.119,
JAK1/TYK2,21429632,10.1016/j.ejmech.2011.02.057,
JAK1/TYK2,21802948,10.1016/j.bmcl.2011.07.027,
JAK1/TYK2,22037378,10.1038/nbt.1990,
JAK1/TYK2,22572580,10.1016/j.bmcl.2012.04.066,
JAK1/TYK2,22803810,10.1021/jm300334d,
JAK1/TYK2,22920039,10.1021/jm3008954,
JAK1/TYK2,,10.6019/chembl1201861,
JAK1/TYK2,23473682,10.1016/j.bmcl.2013.01.113,
JAK1/TYK2,23664099,10.1016/j.bmcl.2013.04.039,
JAK1/TYK2,23808327,10.1021/jm4006059,
JAK1/TYK2,23829549,10.1021/jm400380m,
JAK1/TYK2,24044867,10.1021/jm401094t,
JAK1/TYK2,24910766,10.1039/c4md00045e,
JAK1/TYK2,24681066,10.1016/j.ejmech.2014.03.027,
JAK1/TYK2,24754677,10.1021/jm500167q,
JAK1/TYK2,,10.6019/chembl3301361,
JAK1/TYK2,24867403,10.1021/jm5005336,
JAK1/TYK2,25369539,10.1021/jm501326k,
JAK1/TYK2,25812967,10.1016/j.ejmech.2015.03.044,
JAK1/TYK2,27573544,10.1016/j.ejmech.2016.08.026,
JAK1/TYK2,27884697,10.1016/j.bmcl.2016.11.020,
JAK1/TYK2,,,US-20080249079-A1
JAK1/TYK2,,10.6019/chembl3885741,
JAK1/TYK2,,,US-9249124-B2
JAK1/TYK2,29437386,10.1021/acs.jmedchem.7b01449,
JAK1/TYK2,28038940,10.1016/j.bmc.2016.11.034,
JAK1/TYK2,29358147,10.1016/j.ejmech.2017.12.082,
JAK1/TYK2,29746776,10.1021/acs.jmedchem.8b00140,
JAK1/TYK2,29863360,10.1021/acs.jmedchem.8b00370,
JAK1/TYK2,28918096,10.1016/j.ejmech.2017.08.045,
JAK1/TYK2,30143423,10.1016/j.bmcl.2018.05.064,
JAK1/TYK2,30234987,10.1021/acs.jmedchem.8b00049,
JAK1/TYK2,30502115,10.1016/j.bmc.2018.11.006,
JAK1/TYK2,30728112,10.1016/j.bmcl.2019.01.034,
JAK1/TYK2,32206239,10.1039/c8md00555a,
JAK1/TYK2,30742435,10.1021/acs.jmedchem.8b01714,
JAK1/TYK2,31862411,10.1016/j.bmcl.2019.126885,
JAK1/TYK2,32035750,10.1016/j.bmc.2020.115351,
JAK1/TYK2,32941989,10.1016/j.bmcl.2020.127556,
JAK1/TYK2,,,US-20200216545-A1
JAK1/TYK2,32717530,10.1016/j.ejmech.2020.112589,
JAK1/TYK2,,10.6019/chembl5096127,
JAK1/TYK2,35551036,10.1016/j.ejmech.2022.114442,
JAK1/TYK2,35576702,10.1016/j.ejmech.2022.114424,
JAK1/TYK2,35859866,10.1021/acsmedchemlett.2c00098,
JAK1/TYK2,35476959,10.1016/j.bmcl.2022.128747,
JAK1/TYK2,36640459,10.1016/j.ejmech.2023.115102,
JAK1/TYK2,37098296,10.1016/j.ejmech.2023.115404,
JAK1/TYK2,36063666,10.1016/j.ejmech.2022.114714,
JAK1/TYK2,38199166,10.1016/j.ejmech.2023.116115,
JAK1/TYK2,38460487,10.1016/j.bmc.2024.117658,
JAK1/TYK2,19284385,10.1042/bj20090121,
JAK1/TYK2,28679043,10.1021/acschembio.7b00370,
JAK1/TYK2,19996272,10.1158/1535-7163.mct-09-0499,
JAK1/TYK2,21481795,10.1016/j.ccr.2011.03.003,
JAK1/TYK2,20383151,10.1038/nchembio.345,
JAK1/TYK2,17026809,10.3816/clc.2006.n.036,
JAK1/TYK2,17575233,10.1158/1078-0432.ccr-06-2979,
JAK1/TYK2,22829080,10.1038/bcj.2011.43,
JAK1/TYK2,39388904,10.1016/j.ejmech.2024.116917,
JAK1/TYK2,40236534,10.1021/acsmedchemlett.4c00634,
JAK1/TYK2,,,US-11254668-B2
JAK1/TYK2,,,US-10189845-B2
JAK1/TYK2,,,US-10730880-B2
JAK1/TYK2,,,US-11028093-B2
JAK1/TYK2,,,US-10799507-B2
JAK1/TYK2,,,US-9518052-B2
JAK1/TYK2,,,US-10851116-B2
JAK1/TYK2,,,US-9663526-B2
JAK1/TYK2,,,US-10463675-B2
JAK1/TYK2,,,US-10980815-B2
JAK1/TYK2,,,US-11197867-B2
JAK1/TYK2,,,US-10022376-B2
JAK1/TYK2,,,US-10981911-B2
JAK1/TYK2,,,US-11344549-B2
JAK1/TYK2,,,US-10072026-B2
JAK1/TYK2,,,US-10947254-B2
JAK1/TYK2,,,US-10144738-B2
JAK1/TYK2,,,US-10822341-B2
JAK1/TYK2,,,US-11472809-B2
JAK1/TYK2,,,US-11427563-B2
JAK1/TYK2,,,US-10100049-B2
JAK1/TYK2,,,US-10183942-B2
JAK1/TYK2,,,US-10526330-B2
