document_chembl_id,audit_tier,source_type,title,journal,year,pubmed_id,doi,patent_id,publication_types,direct_url,chembl_url,pairs,ligands,targets,assay_chembl_ids,n_activity_rows,review_trigger
CHEMBL4765397,conditional_follow_up,article_unclassified,"Design, synthesis and bioevaluation of novel substituted triazines as potential dual PI3K/mTOR inhibitors.",European journal of medicinal chemistry,2020,32717477,10.1016/j.ejmech.2020.112637,,Journal Article,https://doi.org/10.1016/j.ejmech.2020.112637,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL4765397,PIK3CA/mTOR,PM48_01,PIK3CA;mTOR,CHEMBL4772814;CHEMBL4772815,2,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL4808203,conditional_follow_up,unresolved_chembl_source,,,,,,,,,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL4808203,EGFR/HER2,EH40_02,EGFR,CHEMBL4810017,1,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL4811304,conditional_follow_up,unresolved_chembl_source,,,,,,,,,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL4811304,PIK3CA/mTOR,PM48_04,mTOR,CHEMBL4813534,1,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL4813920,conditional_follow_up,review_article,Metronidazole-conjugates: A comprehensive review of recent developments towards synthesis and medicinal perspective.,European journal of medicinal chemistry,2021,33234343,10.1016/j.ejmech.2020.112994,,Journal Article;Review,https://doi.org/10.1016/j.ejmech.2020.112994,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL4813920,EGFR/HER2,EH120_060,EGFR,CHEMBL4814657,1,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL4813992,conditional_follow_up,unresolved_chembl_source,,,,,,,,,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL4813992,PIK3CA/mTOR,PM48_01,mTOR,CHEMBL4817031,1,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL4823294,conditional_follow_up,unresolved_chembl_source,,,,,,,,,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL4823294,PIK3CA/mTOR,PM48_01,PIK3CA,CHEMBL4824998,1,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL4831512,mandatory_first_pass,article_unclassified,Discovery and Toxicological Profiling of Aminopyridines as Orally Bioavailable Selective Inhibitors of PI3-Kinase γ.,Journal of medicinal chemistry,2021,34384024,10.1021/acs.jmedchem.1c00986,,Journal Article,https://doi.org/10.1021/acs.jmedchem.1c00986,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL4831512,PIK3CA/PIK3CB,PAB_016,PIK3CA,CHEMBL4832742,1,always_review_now
CHEMBL4834452,conditional_follow_up,article_unclassified,Discovery of a novel series of substituted quinolines acting as anticancer agents and selective EGFR blocker: Molecular docking study.,Bioorganic & medicinal chemistry letters,2021,34015505,10.1016/j.bmcl.2021.128118,,"Journal Article;Research Support, Non-U.S. Gov't",https://doi.org/10.1016/j.bmcl.2021.128118,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL4834452,EGFR/HER2,EH120_047,EGFR,CHEMBL4836401,1,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL4837234,conditional_follow_up,unresolved_chembl_source,,,,,,,,,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL4837234,AChE/BChE,AB_018,BChE,CHEMBL4838951,1,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL4840351,conditional_follow_up,unresolved_chembl_source,,,,,,,,,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL4840351,EGFR/HER2,EH120_045,EGFR,CHEMBL4841672,1,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL4842376,conditional_follow_up,unresolved_chembl_source,,,,,,,,,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL4842376,PIK3CA/mTOR,PM48_11,mTOR,CHEMBL4844752,1,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL4842397,conditional_follow_up,unresolved_chembl_source,,,,,,,,,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL4842397,PIK3CA/mTOR,PM48_02,mTOR,CHEMBL4845571,1,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL5029165,conditional_follow_up,article_unclassified,"Derivatives of montanine-type alkaloids and their implication for the treatment of Alzheimer's disease: Synthesis, biological activity and in silico study.",Bioorganic & medicinal chemistry letters,2021,34555506,10.1016/j.bmcl.2021.128374,,"Journal Article;Research Support, Non-U.S. Gov't",https://doi.org/10.1016/j.bmcl.2021.128374,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL5029165,AChE/BChE,AB_018,BChE,CHEMBL5029799,1,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL5030535,conditional_follow_up,unresolved_chembl_source,,,,,,,,,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL5030535,EGFR/HER2,EH40_02,EGFR,CHEMBL5031645,1,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL5042540,conditional_follow_up,unresolved_chembl_source,,,,,,,,,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL5042540,EGFR/HER2,EH120_045,EGFR,CHEMBL5045467,1,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL5046229,mandatory_first_pass,article_unclassified,Structural effects of morpholine replacement in ZSTK474 on Class I PI3K isoform inhibition: Development of novel MEK/PI3K bifunctional inhibitors.,European journal of medicinal chemistry,2022,34802837,10.1016/j.ejmech.2021.113996,,Journal Article,https://doi.org/10.1016/j.ejmech.2021.113996,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL5046229,PIK3CA/mTOR,PM48_18,PIK3CA,CHEMBL5046922,1,always_review_now
CHEMBL5046253,conditional_follow_up,unresolved_chembl_source,,,,,,,,,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL5046253,PIK3CA/mTOR,PM48_03,mTOR,CHEMBL5047787,1,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL5096219,conditional_follow_up,unresolved_chembl_source,,,,,,,,,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL5096219,PIK3CA/mTOR,PM48_12,PIK3CA,CHEMBL5099288,1,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL5108025,mandatory_first_pass,article_unclassified,"New thiazole-based derivatives as EGFR/HER2 and DHFR inhibitors: Synthesis, molecular modeling simulations and anticancer activity.",European journal of medicinal chemistry,2022,35964425,10.1016/j.ejmech.2022.114661,,Journal Article,https://doi.org/10.1016/j.ejmech.2022.114661,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL5108025,EGFR/HER2,EH40_14,EGFR;HER2,CHEMBL5110647;CHEMBL5110648,2,always_review_now
CHEMBL5108059,conditional_follow_up,article_unclassified,"Discovery of 2-Methyl-2-(4-(2-methyl-8-(1H-pyrrolo[2,3-b]pyridin-6-yl)-1H-naphtho[1,2-d]imidazol-1-yl)phenyl)propanenitrile as a Novel PI3K/mTOR Inhibitor with Enhanced Antitumor Efficacy In Vitro and In Vivo.",Journal of medicinal chemistry,2022,36191148,10.1021/acs.jmedchem.2c00572,,"Journal Article;Research Support, Non-U.S. Gov't",https://doi.org/10.1021/acs.jmedchem.2c00572,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL5108059,PIK3CA/mTOR,PM48_01;PM48_04,PIK3CA;mTOR,CHEMBL5112157;CHEMBL5112158,4,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL5113531,conditional_follow_up,unresolved_chembl_source,,,,,,,,,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL5113531,AChE/BChE,AB_018,AChE,CHEMBL5120154,1,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL5126514,conditional_follow_up,review_article,Molecular design of dual inhibitors of PI3K and potential molecular target of cancer for its treatment: A review.,European journal of medicinal chemistry,2022,34894440,10.1016/j.ejmech.2021.114039,,Journal Article;Review,https://doi.org/10.1016/j.ejmech.2021.114039,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL5126514,PIK3CA/mTOR,PM48_08,PIK3CA,CHEMBL5127274,1,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL5131445,mandatory_first_pass,primary_article,Optimization of a novel piperazinone series as potent selective peripheral covalent BTK inhibitors,Bioorganic & medicinal chemistry letters,2022 Mar 15,35041943,10.1016/j.bmcl.2022.128549,,Journal Article,https://doi.org/10.1016/j.bmcl.2022.128549,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL5131445,EGFR/HER2,EH120_045,EGFR;HER2,CHEMBL5133798;CHEMBL5133814,2,always_review_now
CHEMBL5131516,conditional_follow_up,unresolved_chembl_source,,,,,,,,,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL5131516,EGFR/HER2,EH120_045;EH120_047,EGFR;HER2,CHEMBL5135822;CHEMBL5135823;CHEMBL5135836,3,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL5137017,conditional_follow_up,unresolved_chembl_source,,,,,,,,,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL5137017,PIK3CA/mTOR,PM48_04;PM48_05;PM48_12,mTOR,CHEMBL5138978;CHEMBL5138982,6,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL5143580,conditional_follow_up,unresolved_chembl_source,,,,,,,,,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL5143580,EGFR/HER2,EH120_045,EGFR,CHEMBL5145633,1,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL5150064,conditional_follow_up,unresolved_chembl_source,,,,,,,,,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL5150064,PIK3CA/mTOR,PM48_19,PIK3CA,CHEMBL5153854,1,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL5154805,mandatory_first_pass,article_unclassified,From tryptophan-based amides to tertiary amines: Optimization of a butyrylcholinesterase inhibitor series.,European journal of medicinal chemistry,2022,35299116,10.1016/j.ejmech.2022.114248,,Journal Article,https://doi.org/10.1016/j.ejmech.2022.114248,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL5154805,AChE/BChE,AB_070;AB_074;AB_082,AChE;BChE,CHEMBL5161925;CHEMBL5161926,8,always_review_now
CHEMBL5154811,mandatory_first_pass,article_unclassified,"Discovery of SPH5030, a Selective, Potent, and Irreversible Tyrosine Kinase Inhibitor for HER2-Amplified and HER2-Mutant Cancer Treatment.",Journal of medicinal chemistry,2022,35319895,10.1021/acs.jmedchem.1c00710,,Journal Article,https://doi.org/10.1021/acs.jmedchem.1c00710,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL5154811,EGFR/HER2,EH120_047;EH120_050,EGFR;HER2,CHEMBL5162302;CHEMBL5162303;CHEMBL5162348;CHEMBL5162349;CHEMBL5162350;CHEMBL5162351;CHEMBL5162369;CHEMBL5162370,10,always_review_now
CHEMBL5209897,conditional_follow_up,unresolved_chembl_source,,,,,,,,,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL5209897,PIK3CA/mTOR,PM48_02;PM48_05;PM48_19;PM48_22,PIK3CA,CHEMBL5209954;CHEMBL5209966;CHEMBL5209973;CHEMBL5209975,4,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL5210307,mandatory_first_pass,article_unclassified,Affinity Biochemical Literature for EUbOPEN Chemogenomics Library wave 3,,2023,,10.6019/chembl5210307,,,https://doi.org/10.6019/chembl5210307,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL5210307,PIK3CA/mTOR,PM48_02;PM48_05;PM48_18;PM48_19;PM48_22,PIK3CA,CHEMBL5210357;CHEMBL5210371;CHEMBL5210384;CHEMBL5210391;CHEMBL5210394,5,always_review_now
CHEMBL5212743,conditional_follow_up,article_unclassified,,,2023,,10.6019/chembl5212743,,,https://doi.org/10.6019/chembl5212743,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL5212743,PIK3CA/mTOR,PM48_05;PM48_18,PIK3CA;mTOR,CHEMBL5213092;CHEMBL5213105;CHEMBL5213109;CHEMBL5213110;CHEMBL5213111,5,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL5214883,mandatory_first_pass,review_article,Comprehensive review for anticancer hybridized multitargeting HDAC inhibitors.,European journal of medicinal chemistry,2021,33077264,10.1016/j.ejmech.2020.112904,,Journal Article;Review,https://doi.org/10.1016/j.ejmech.2020.112904,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL5214883,PIK3CA/mTOR,PM48_05,PIK3CA,CHEMBL5215112,1,always_review_now
CHEMBL5214889,conditional_follow_up,unresolved_chembl_source,,,,,,,,,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL5214889,EGFR/HER2,EH40_02,HER2,CHEMBL5215236,1,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL5214926,mandatory_first_pass,article_unclassified,Recent contribution of medicinally active 2-aminothiophenes: A privileged scaffold for drug discovery.,Eur J Med Chem,2022,35696863,10.1016/j.ejmech.2022.114502,,,https://doi.org/10.1016/j.ejmech.2022.114502,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL5214926,EGFR/HER2,EH120_041;EH120_042,EGFR;HER2,CHEMBL5216306;CHEMBL5216307,4,always_review_now
CHEMBL5223150,conditional_follow_up,review_article,"Targeting the PI3K/AKT/mTOR Signaling Pathway in the Treatment of Human Diseases: Current Status, Trends, and Solutions.",Journal of medicinal chemistry,2022,36503229,10.1021/acs.jmedchem.2c01070,,"Journal Article;Research Support, Non-U.S. Gov't;Review",https://doi.org/10.1021/acs.jmedchem.2c01070,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL5223150,PIK3CA/mTOR,PM48_08,PIK3CA;mTOR,CHEMBL5225439;CHEMBL5225443,2,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL5230127,mandatory_first_pass,review_article,Research progress of mTOR inhibitors.,European journal of medicinal chemistry,2020,32966896,10.1016/j.ejmech.2020.112820,,Journal Article;Review,https://doi.org/10.1016/j.ejmech.2020.112820,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL5230127,PIK3CA/mTOR,PM48_14,PIK3CA;mTOR,CHEMBL5231757;CHEMBL5231759,2,always_review_now
CHEMBL5233206,conditional_follow_up,review_article,An overview on the synthesis of carbohydrate-based molecules with biological activity related to neurodegenerative diseases.,RSC medicinal chemistry,2021,35028560,10.1039/d1md00217a,,Journal Article;Review,https://doi.org/10.1039/d1md00217a,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL5233206,AChE/BChE,AB_018,AChE;BChE,CHEMBL5233362;CHEMBL5233368;CHEMBL5233369;CHEMBL5233371,4,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL5236659,conditional_follow_up,article_unclassified,"Design, synthesis and antitumor activity of novel thiophene- triazine derivatives bearing arylurea unit as potent PI3K/mTOR inhibitorss.",Bioorganic & medicinal chemistry,2023,36599263,10.1016/j.bmc.2022.117133,,"Journal Article;Research Support, Non-U.S. Gov't",https://doi.org/10.1016/j.bmc.2022.117133,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL5236659,PIK3CA/mTOR,PM48_05,PIK3CA;mTOR,CHEMBL5240746;CHEMBL5240747,2,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL5244238,conditional_follow_up,unresolved_chembl_source,,,,,,,,,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL5244238,PIK3CA/mTOR,PM48_01;PM48_11,PIK3CA;mTOR,CHEMBL5245700;CHEMBL5245712,2,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL5247657,conditional_follow_up,article_unclassified,"Discovery of BGB-8035, a Highly Selective Covalent Inhibitor of Bruton's Tyrosine Kinase for B-Cell Malignancies and Autoimmune Diseases.",Journal of medicinal chemistry,2023,36912866,10.1021/acs.jmedchem.2c01938,,Journal Article,https://doi.org/10.1021/acs.jmedchem.2c01938,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL5247657,EGFR/HER2,EH120_045,EGFR,CHEMBL5251928,1,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL5252519,conditional_follow_up,unresolved_chembl_source,,,,,,,,,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL5252519,PIK3CA/mTOR,PM48_14,mTOR,CHEMBL5253274,1,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL5252533,mandatory_first_pass,review_article,Dual Kinase-Bromodomain Inhibitors in Anticancer Drug Discovery: A Structural and Pharmacological Perspective,,,,,,,,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL5252533,EGFR/HER2,EH120_064,EGFR;HER2,CHEMBL5253687;CHEMBL5253688,2,always_review_now
CHEMBL5252585,mandatory_first_pass,article_unclassified,Structure optimization and discovery of novel compound for the treatment of insertion mutations within exon 20 of EGFR and HER2.,Bioorg Med Chem,2023,36804726,10.1016/j.bmc.2023.117202,,"Journal Article;Research Support, Non-U.S. Gov't",https://doi.org/10.1016/j.bmc.2023.117202,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL5252585,EGFR/HER2,EH120_046,EGFR;HER2,CHEMBL5255138;CHEMBL5255141;CHEMBL5255142;CHEMBL5255144;CHEMBL5255145;CHEMBL5255146,6,always_review_now
CHEMBL5346869,mandatory_first_pass,review_article,Recent advances in PI3K/PKB/mTOR inhibitors as new anticancer agents.,Eur J Med Chem,2023,36462440,10.1016/j.ejmech.2022.114971,,Journal Article;Review,https://doi.org/10.1016/j.ejmech.2022.114971,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL5346869,PIK3CA/mTOR,PM48_02;PM48_06;PM48_15,PIK3CA;mTOR,CHEMBL5347349;CHEMBL5347353;CHEMBL5347393,4,always_review_now
CHEMBL5352457,conditional_follow_up,article_unclassified,"Discovery of orally active 1,4,5,6,8-pentaazaacenaphthylens as novel, selective, and potent covalent BTK inhibitors for the treatment of rheumatoid arthritis.",European journal of medicinal chemistry,2023,36462441,10.1016/j.ejmech.2022.114940,,Journal Article,https://doi.org/10.1016/j.ejmech.2022.114940,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL5352457,EGFR/HER2,EH120_045,EGFR;HER2,CHEMBL5355226;CHEMBL5355227,2,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL5360557,conditional_follow_up,article_unclassified,"Highly selective butyrylcholinesterase inhibitors related to Amaryllidaceae alkaloids - Design, synthesis, and biological evaluation.",European journal of medicinal chemistry,2023,36996715,10.1016/j.ejmech.2023.115301,,Journal Article,https://doi.org/10.1016/j.ejmech.2023.115301,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL5360557,AChE/BChE,AB_018,BChE,CHEMBL5362187,1,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL5360595,conditional_follow_up,article_unclassified,Ligand-Directed Photodegradation of Interacting Proteins: Oxidative HER2/HER3 Heterodimer Degradation with a Lapatinib-Derived Photosensitizer.,Journal of medicinal chemistry,2023,37421416,10.1021/acs.jmedchem.3c00252,,"Journal Article;Research Support, Non-U.S. Gov't",https://doi.org/10.1021/acs.jmedchem.3c00252,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL5360595,EGFR/HER2,EH40_02,HER2,CHEMBL5363569,1,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL5365503,conditional_follow_up,article_unclassified,"Design and Synthesis of 1,3,5-Triazines or Pyrimidines Containing Dithiocarbamate Moiety as PI3Kα Selective Inhibitors.",ACS medicinal chemistry letters,2023,37736169,10.1021/acsmedchemlett.3c00287,,Journal Article,https://doi.org/10.1021/acsmedchemlett.3c00287,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL5365503,PIK3CA/mTOR,PM48_18,PIK3CA,CHEMBL5369155,1,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL5385938,conditional_follow_up,unresolved_chembl_source,,,,,,,,,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL5385938,PIK3CA/mTOR,PM48_22,PIK3CA,CHEMBL5389576,1,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL5444388,conditional_follow_up,unresolved_chembl_source,,,,,,,,,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL5444388,EGFR/HER2;PIK3CA/PIK3CB;PIK3CA/mTOR,EH40_02;EH40_05;PAB_016;PM48_10;PM48_34,EGFR;HER2;PIK3CB;mTOR,CHEMBL5444405;CHEMBL5444407;CHEMBL5444408;CHEMBL5444409;CHEMBL5444466;CHEMBL5444467;CHEMBL5444468;CHEMBL5444469;CHEMBL5444470;CHEMBL5444471;CHEMBL5444472;CHEMBL5444473;CHEMBL5444474;CHEMBL5444475;CHEMBL5444476;CHEMBL5444477;CHEMBL5444478;CHEMBL5444896;CHEMBL5444897;CHEMBL5444898;CHEMBL5444899;CHEMBL5444900;CHEMBL5444901;CHEMBL5444902;CHEMBL5444903;CHEMBL5444904;CHEMBL5444905;CHEMBL5444906;CHEMBL5444907;CHEMBL5444908;CHEMBL5444909;CHEMBL5444910;CHEMBL5444911;CHEMBL5444912;CHEMBL5444921;CHEMBL5444922;CHEMBL5444923;CHEMBL5444924;CHEMBL5444925;CHEMBL5444926;CHEMBL5444927;CHEMBL5444928;CHEMBL5444929;CHEMBL5444930;CHEMBL5444931;CHEMBL5444932;CHEMBL5444933;CHEMBL5444934;CHEMBL5444935;CHEMBL5445895;CHEMBL5445957;CHEMBL5445958;CHEMBL5445959;CHEMBL5445960;CHEMBL5445961;CHEMBL5445962;CHEMBL5445963;CHEMBL5445964;CHEMBL5445965;CHEMBL5445966;CHEMBL5445967;CHEMBL5445968;CHEMBL5445969;CHEMBL5445970;CHEMBL5445971;CHEMBL5445972;CHEMBL5445973,67,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL5445981,conditional_follow_up,article_unclassified,,,2024,,10.6019/chembl5445981,,,https://doi.org/10.6019/chembl5445981,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL5445981,EGFR/HER2,EH40_02;EH40_05,EGFR;HER2,CHEMBL5445982;CHEMBL5446055;CHEMBL5446056,3,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL5446079,mandatory_first_pass,deposited_dataset,Affinity Biochemical Literature for EUbOPEN Chemogenomic Library,,,,,,,,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL5446079,EGFR/HER2;PIK3CA/PIK3CB;PIK3CA/mTOR,EH40_02;EH40_05;PAB_016;PM48_10;PM48_34,EGFR;HER2;PIK3CB;mTOR,CHEMBL5446083;CHEMBL5446092;CHEMBL5446103;CHEMBL5446180;CHEMBL5446211;CHEMBL5446212,6,always_review_now
CHEMBL5465560,mandatory_first_pass,deposited_dataset,Selectivity Literature for EUbOPEN Chemogenomic Library,,,,,,,,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL5465560,EGFR/HER2;PIK3CA/PIK3CB;PIK3CA/mTOR,EH40_02;EH40_05;PAB_016;PM48_10,EGFR;HER2;PIK3CA;mTOR,CHEMBL5465728;CHEMBL5465751;CHEMBL5468093;CHEMBL5477194;CHEMBL5477195;CHEMBL5477256;CHEMBL5477257;CHEMBL5477258;CHEMBL5479094;CHEMBL5479095;CHEMBL5479096;CHEMBL5479097;CHEMBL5479098;CHEMBL5479099;CHEMBL5479100;CHEMBL5479101;CHEMBL5479102;CHEMBL5479103;CHEMBL5479116;CHEMBL5479117;CHEMBL5479118;CHEMBL5479119;CHEMBL5479120;CHEMBL5479121;CHEMBL5479122;CHEMBL5479123;CHEMBL5479124;CHEMBL5479125;CHEMBL5479126;CHEMBL5479143;CHEMBL5479145,31,always_review_now
CHEMBL5500428,mandatory_first_pass,primary_article,"Identification of 6-Anilino Imidazo[4,5-c]pyridin-2-ones as Selective DNA-Dependent Protein Kinase Inhibitors and Their Application as Radiosensitizers",Journal of medicinal chemistry,2024 Jul 25,39007759,10.1021/acs.jmedchem.4c01120,,"Journal Article;Research Support, Non-U.S. Gov't",https://doi.org/10.1021/acs.jmedchem.4c01120,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL5500428,PIK3CA/mTOR,PM48_04,PIK3CA;mTOR,CHEMBL5505638;CHEMBL5505639,2,always_review_now
CHEMBL5506072,mandatory_first_pass,article_unclassified,Discovery of Potent and Selective Covalent Inhibitors of HER2&lt;sup&gt;WT&lt;/sup&gt; and HER2&lt;sup&gt;YVMA&lt;/sup&gt;.,J Med Chem,2024,38820338,10.1021/acs.jmedchem.4c00978,,Journal Article,https://doi.org/10.1021/acs.jmedchem.4c00978,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL5506072,EGFR/HER2,EH120_045;EH120_092;EH120_096;EH120_098;EH120_100;EH120_101;EH40_37,EGFR;HER2,CHEMBL5512284;CHEMBL5512286,13,always_review_now
CHEMBL5512615,mandatory_first_pass,review_article,"Targeting autophagy drug discovery: Targets, indications and development trends.",European journal of medicinal chemistry,2024,38295689,10.1016/j.ejmech.2023.116117,,Journal Article;Review,https://doi.org/10.1016/j.ejmech.2023.116117,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL5512615,PIK3CA/mTOR,PM48_13,mTOR,CHEMBL5513494,1,always_review_now
CHEMBL5518190,mandatory_first_pass,article_unclassified,"Advancements in dual-target inhibitors of PI3K for tumor therapy: Clinical progress, development strategies, prospects.",Eur J Med Chem,2024,38183777,10.1016/j.ejmech.2023.116109,,,https://doi.org/10.1016/j.ejmech.2023.116109,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL5518190,PIK3CA/mTOR,PM48_05;PM48_16,PIK3CA;mTOR,CHEMBL5519898;CHEMBL5519914,2,always_review_now
CHEMBL5532641,mandatory_first_pass,unresolved_chembl_source,,,,,,,,,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL5532641,PIK3CA/mTOR,PM48_02;PM48_11,PIK3CA,CHEMBL5533376;CHEMBL5533396,2,always_review_now
CHEMBL5532668,conditional_follow_up,unresolved_chembl_source,,,,,,,,,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL5532668,EGFR/HER2,EH120_047,EGFR,CHEMBL5534721;CHEMBL5534726,2,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL5537133,conditional_follow_up,unresolved_chembl_source,,,,,,,,,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL5537133,PIK3CA/mTOR,PM48_22,PIK3CA,CHEMBL5538330,1,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL5543120,conditional_follow_up,article_unclassified,"Discovery of Novel 5,6-Dihydro-4H-pyrido[2,3,4-de]quinazoline Irreversible Inhibitors Targeting Both Wild-Type and A775_G776insYVMA Mutated HER2 Kinases.",Journal of medicinal chemistry,2024,38518121,10.1021/acs.jmedchem.3c02302,,"Journal Article;Research Support, Non-U.S. Gov't",https://doi.org/10.1021/acs.jmedchem.3c02302,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL5543120,EGFR/HER2,EH120_047;EH40_02,HER2,CHEMBL5546055,2,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL5576142,conditional_follow_up,unresolved_chembl_source,,,,,,,,,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL5576142,EGFR/HER2,EH120_045,EGFR,CHEMBL5579117,1,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
