pair,ligand,molecule_chembl_id,frozen_class,target_name,target_chembl_id,assay_chembl_id,document_chembl_id,assay_type,standard_type,standard_relation,pchembl_value,assay_organism,confidence_score,protein_construct,wildtype_or_mutant,priority_flags,original_label,human_include_exclude,human_reviewed_label,human_rationale,incomparable_record,note
EGFR/HER2,EH120_048,CHEMBL203644,dual,HER2,CHEMBL1824,CHEMBL862521,CHEMBL1138126,F,IC50,=,7.62,Homo sapiens,9,unknown,unknown,egfr_directional_priority;biochem_and_functional,dual,include,dual,Functional (cellular) assay in human context retained as include; not merged with biochemical potency.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
EGFR/HER2,EH120_049,CHEMBL437890,dual,EGFR,CHEMBL203,CHEMBL862512,CHEMBL1138126,B,IC50,=,8.96,Homo sapiens,9,unknown,unknown,egfr_directional_priority;biochem_and_functional,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
EGFR/HER2,EH120_049,CHEMBL437890,dual,EGFR,CHEMBL203,CHEMBL862515,CHEMBL1138126,F,IC50,=,8.57,Homo sapiens,9,unknown,unknown,egfr_directional_priority;biochem_and_functional,dual,include,dual,Functional (cellular) assay in human context retained as include; not merged with biochemical potency.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
EGFR/HER2,EH120_049,CHEMBL437890,dual,HER2,CHEMBL1824,CHEMBL862513,CHEMBL1138126,B,IC50,=,9.3,Homo sapiens,9,unknown,unknown,egfr_directional_priority;biochem_and_functional,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
EGFR/HER2,EH120_049,CHEMBL437890,dual,HER2,CHEMBL1824,CHEMBL862521,CHEMBL1138126,F,IC50,=,8.46,Homo sapiens,9,unknown,unknown,egfr_directional_priority;biochem_and_functional,dual,include,dual,Functional (cellular) assay in human context retained as include; not merged with biochemical potency.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
EGFR/HER2,EH120_050,CHEMBL5176920,dual,EGFR,CHEMBL203,CHEMBL5162303,CHEMBL5154811,B,IC50,=,8.96,Homo sapiens,9,unknown,unknown,egfr_directional_priority,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
EGFR/HER2,EH120_050,CHEMBL5176920,dual,HER2,CHEMBL1824,CHEMBL5162302,CHEMBL5154811,B,IC50,=,8.97,Homo sapiens,9,unknown,unknown,egfr_directional_priority,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
EGFR/HER2,EH120_051,CHEMBL54091,dual,EGFR,CHEMBL203,CHEMBL674018,CHEMBL1132213,B,IC50,=,9.14,,8,unknown,unknown,egfr_directional_priority,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
EGFR/HER2,EH120_051,CHEMBL54091,dual,EGFR,CHEMBL203,CHEMBL674017,CHEMBL1132213,B,IC50,=,8.68,Homo sapiens,9,unknown,unknown,egfr_directional_priority,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
EGFR/HER2,EH120_051,CHEMBL54091,dual,HER2,CHEMBL1824,CHEMBL673949,CHEMBL1132213,B,IC50,=,8.96,Homo sapiens,9,unknown,unknown,egfr_directional_priority,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
EGFR/HER2,EH120_052,CHEMBL203661,dual,EGFR,CHEMBL203,CHEMBL862512,CHEMBL1138126,B,IC50,=,8.89,Homo sapiens,9,unknown,unknown,egfr_directional_priority;biochem_and_functional,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
EGFR/HER2,EH120_052,CHEMBL203661,dual,EGFR,CHEMBL203,CHEMBL862515,CHEMBL1138126,F,IC50,=,8.74,Homo sapiens,9,unknown,unknown,egfr_directional_priority;biochem_and_functional,dual,include,dual,Functional (cellular) assay in human context retained as include; not merged with biochemical potency.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
EGFR/HER2,EH120_052,CHEMBL203661,dual,HER2,CHEMBL1824,CHEMBL862513,CHEMBL1138126,B,IC50,=,9.1,Homo sapiens,9,unknown,unknown,egfr_directional_priority;biochem_and_functional,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
EGFR/HER2,EH120_052,CHEMBL203661,dual,HER2,CHEMBL1824,CHEMBL862521,CHEMBL1138126,F,IC50,=,8.3,Homo sapiens,9,unknown,unknown,egfr_directional_priority;biochem_and_functional,dual,include,dual,Functional (cellular) assay in human context retained as include; not merged with biochemical potency.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
EGFR/HER2,EH120_053,CHEMBL4075917,dual,EGFR,CHEMBL203,CHEMBL4018631,CHEMBL4017490,B,IC50,=,8.09,Homo sapiens,9,unknown,unknown,egfr_directional_priority,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
EGFR/HER2,EH120_053,CHEMBL4075917,dual,EGFR,CHEMBL203,CHEMBL4018632,CHEMBL4017490,B,IC50,=,8.89,Homo sapiens,9,unknown,unknown,egfr_directional_priority,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
EGFR/HER2,EH120_053,CHEMBL4075917,dual,HER2,CHEMBL1824,CHEMBL4018643,CHEMBL4017490,B,IC50,=,9.0,Homo sapiens,9,unknown,unknown,egfr_directional_priority,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
EGFR/HER2,EH120_054,CHEMBL29197,A_only,EGFR,CHEMBL203,CHEMBL680028,CHEMBL1145020,B,IC50,=,7.16,,8,unknown,unknown,egfr_directional_priority;biochem_and_functional,A_only,include,A_only,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
EGFR/HER2,EH120_054,CHEMBL29197,A_only,EGFR,CHEMBL203,CHEMBL677204,CHEMBL1128536,B,IC50,=,10.54,,8,unknown,unknown,egfr_directional_priority;biochem_and_functional,A_only,include,A_only,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
EGFR/HER2,EH120_054,CHEMBL29197,A_only,EGFR,CHEMBL203,CHEMBL680017,CHEMBL1129291,B,IC50,=,10.6,,8,unknown,unknown,egfr_directional_priority;biochem_and_functional,A_only,include,A_only,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
EGFR/HER2,EH120_054,CHEMBL29197,A_only,EGFR,CHEMBL203,CHEMBL677832,CHEMBL1130217,B,IC50,=,8.22,,8,unknown,unknown,egfr_directional_priority;biochem_and_functional,A_only,include,A_only,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
EGFR/HER2,EH120_054,CHEMBL29197,A_only,EGFR,CHEMBL203,CHEMBL621022,CHEMBL1130217,F,IC50,=,7.52,,8,unknown,unknown,egfr_directional_priority;biochem_and_functional,A_only,include,A_only,Functional (cellular) assay in human context retained as include; not merged with biochemical potency.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
EGFR/HER2,EH120_054,CHEMBL29197,A_only,EGFR,CHEMBL203,CHEMBL677880,CHEMBL1129072,B,IC50,=,8.4,,8,unknown,unknown,egfr_directional_priority;biochem_and_functional,A_only,include,A_only,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
EGFR/HER2,EH120_054,CHEMBL29197,A_only,EGFR,CHEMBL203,CHEMBL908277,CHEMBL1137325,B,IC50,=,7.55,Homo sapiens,9,unknown,unknown,egfr_directional_priority;biochem_and_functional,A_only,include,A_only,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
EGFR/HER2,EH120_054,CHEMBL29197,A_only,EGFR,CHEMBL203,CHEMBL892951,CHEMBL1147965,B,IC50,=,8.59,Homo sapiens,9,unknown,unknown,egfr_directional_priority;biochem_and_functional,A_only,include,A_only,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
EGFR/HER2,EH120_054,CHEMBL29197,A_only,EGFR,CHEMBL203,CHEMBL957461,CHEMBL1150356,B,IC50,=,6.7,,8,unknown,unknown,egfr_directional_priority;biochem_and_functional,A_only,include,A_only,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
EGFR/HER2,EH120_054,CHEMBL29197,A_only,EGFR,CHEMBL203,CHEMBL984786,CHEMBL1155111,B,IC50,=,8.28,,8,unknown,unknown,egfr_directional_priority;biochem_and_functional,A_only,include,A_only,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
EGFR/HER2,EH120_054,CHEMBL29197,A_only,EGFR,CHEMBL203,CHEMBL1252156,CHEMBL1250424,B,IC50,=,6.64,,8,unknown,unknown,egfr_directional_priority;biochem_and_functional,A_only,include,A_only,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
EGFR/HER2,EH120_054,CHEMBL29197,A_only,EGFR,CHEMBL203,CHEMBL1763554,CHEMBL1759979,B,IC50,=,7.2,Homo sapiens,9,unknown,unknown,egfr_directional_priority;biochem_and_functional,A_only,include,A_only,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
EGFR/HER2,EH120_054,CHEMBL29197,A_only,EGFR,CHEMBL203,CHEMBL4231153,CHEMBL4229346,B,IC50,=,10.02,Homo sapiens,9,unknown,unknown,egfr_directional_priority;biochem_and_functional,A_only,include,A_only,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
EGFR/HER2,EH120_054,CHEMBL29197,A_only,EGFR,CHEMBL203,CHEMBL4342860,CHEMBL4342409,B,IC50,=,6.66,Homo sapiens,9,unknown,unknown,egfr_directional_priority;biochem_and_functional,A_only,include,A_only,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
EGFR/HER2,EH120_054,CHEMBL29197,A_only,EGFR,CHEMBL203,CHEMBL4342861,CHEMBL4342409,B,IC50,=,6.52,Homo sapiens,9,unknown,unknown,egfr_directional_priority;biochem_and_functional,A_only,include,A_only,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
EGFR/HER2,EH120_054,CHEMBL29197,A_only,EGFR,CHEMBL203,CHEMBL4342862,CHEMBL4342409,B,IC50,=,6.4,Homo sapiens,9,unknown,unknown,egfr_directional_priority;biochem_and_functional,A_only,include,A_only,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
EGFR/HER2,EH120_054,CHEMBL29197,A_only,EGFR,CHEMBL203,CHEMBL4342863,CHEMBL4342409,B,IC50,=,6.17,Homo sapiens,9,unknown,unknown,egfr_directional_priority;biochem_and_functional,A_only,include,A_only,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
EGFR/HER2,EH120_054,CHEMBL29197,A_only,EGFR,CHEMBL203,CHEMBL4342864,CHEMBL4342409,B,IC50,=,6.02,Homo sapiens,9,unknown,unknown,egfr_directional_priority;biochem_and_functional,A_only,include,A_only,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
